"29,05,19,66,18,37,51,23,42,32",21,1
"33,97,58,22,14,49,97,18,01,72",13,1
"28,52,22,39,00,17,69,45,25,50",261,1
"x122,x1x9,300x,94x0,749x,365x,x090,51x5,26x3,9x20",19,0
"71,68,86,59,29,51,70,05,71,58",212,1
"98,69,55,35,01,92,69,91,44,55",288,1
"754x,11x5,x746,306x,04x5,105x,272x,89x8,766x,305x",115,0
"75xx,7x12,986x,331x,x861,x735,6x87,x354,4x57,1x85",255,0
"74,20,82,03,81,53,05,52,62,98",24,1
"472x,9x1x,x157,93x2,x936,x81x,6x71,37xx,xx35,739x",255,0
"44,29,49,86,84,51,26,57,03,07",18,1
"73,95,86,39,96,70,44,96,98,13",172,1
"44,89,43,17,99,49,71,55,50,75",149,1
"227,879,485,915,767,364,151,152,806,518",132,1
"00,66,98,22,27,99,01,51,77,06",104,1
"28,01,87,92,41,97,76,68,43,57",167,1
"548x,711x,714x,x18x,22x9,4x49,6x10,1x07,072x,38x3",263,0
"95x6,51x3,233x,3x58,178x,9x15,x48x,2x94,xx92,68x9",27,0
"4x37,914x,x022,692x,88x9,945x,61x0,280x,15x8,x807",117,0
"56,70,05,30,35,50,71,15,52,30",291,1
"06,31,19,70,04,68,50,16,55,34",122,1
"5x29,x283,200x,254x,xx16,x460,2x56,732x,x457,1x23",271,0
"x03x,x61x,1xx9,x689,975x,x3x8,1x43,54x5,27x8,52xx",21,0
"28xx,5x22,310x,4x66,580x,63x9,48x2,x241,x096,271x",239,0
"887x,9x24,45x0,x933,8x44,39x6,17x4,326x,x588,84x9",185,0
"x941,x269,x062,x656,7x3x,059x,30x6,90x2,2xx8,2x23",11,0
"28,13,97,62,01,76,86,70,61,44",181,1
"18,61,62,56,39,20,44,85,69,71",14,1
"x226,353x,046x,x148,280x,x440,8x85,x546,x330,691x",23,0
"18,87,99,30,47,80,24,15,31,48",135,1
"07,21,18,04,28,75,60,03,47,43",120,1
"927x,3x35,5xx3,6x96,88xx,1x75,x932,732x,75x4,0x28",190,0
"9x49,6x17,x706,312x,14x5,x794,215x,x358,1xx6,x678",153,0
"69,59,17,49,90,13,86,98,49,46",14,1
"78,36,96,13,04,99,59,72,09,37",19,1
"29,11,69,41,97,66,07,08,83,61",21,1
"11x9,46x7,746x,x005,61x7,x5x8,166x,76x8,9x11,49x1",174,0
"64,11,78,34,78,43,73,14,73,00",16,1
"x554,100x,49x0,04x9,x079,9x67,x0x6,410x,169x,x041",12,0
"1x04,x763,xx28,592x,8x51,248x,347x,22x0,xx09,1x28",21,0
"58,60,66,21,25,20,39,35,69,20",25,1
"46x0,33x7,913x,2x3x,x255,353x,99x4,3x5x,x124,81x3",107,0
"78,26,80,15,16,07,03,34,43,19",289,1
"834,579,869,135,879,407,463,323,502,775",17,1
"80,76,63,05,03,15,72,87,02,17",21,1
"850x,x26x,x321,61x9,23x6,x6x6,4xx9,70x7,47x4,0x23",273,0
"16,13,33,03,42,41,43,82,92,85",260,1
"66x5,64x8,x374,x238,x847,57xx,3x64,1x6x,511x,4x01",194,0
"x746,x90x,x463,1x9x,9xx2,x961,37x9,487x,x785,78x0",254,0
"68,38,59,14,58,95,56,69,49,46",168,1
"02,61,36,68,11,64,89,45,77,61",140,1
"89,551,912,918,789,210,141,748,949,098",244,1
"430x,4x11,7x86,6x65,2x60,9x6x,175x,x559,975x,7x91",135,0
"38,46,72,44,95,35,58,86,39,51",10,1
"41,27,00,41,02,59,87,22,74,99",161,1
"87,42,50,07,67,79,05,78,19,16",200,1
"03,03,43,09,87,49,31,80,09,56",168,1
"x301,113x,8x16,x365,x813,1x24,x1x4,183x,107x,1xx3",121,0
"96,88,96,36,04,83,54,00,99,91",11,1
"773x,x85x,2xx0,x460,83x8,016x,1x24,x88x,1x89,x800",201,0
"9x91,x59x,x5x5,0x83,26x8,2x26,xx75,x144,937x,019x",12,0
"90x4,74x3,1x23,9x97,x710,5x13,31x2,37x0,7xx7,x586",11,0
"6x86,6x7x,22x7,3x97,32x7,56x0,715x,411x,0x28,x708",274,0
"91,67,39,08,32,26,56,60,39,31",25,1
"05,60,33,24,38,58,12,81,97,28",114,1
"092,603,674,355,656,185,839,479,645,63",18,1
"51,62,16,87,99,42,40,98,93,30",12,1
"66,94,23,38,57,32,18,67,30,65",180,1
"368,335,957,244,341,21,626,257,638,980",276,1
"xx69,361x,89x0,x7x9,02x4,x800,1x17,01x7,x955,29x6",280,0
"88,15,29,62,19,08,47,37,39,90",25,1
"66,37,58,30,50,25,10,28,92,29",12,1
"67,78,25,75,55,74,62,83,72,06",141,1
"00,98,69,77,41,15,63,24,31,33",18,1
"680x,x3x2,176x,202x,64x3,68x9,5x57,x981,27x0,x331",272,0
"41,58,42,98,44,22,30,74,14,06",149,1
"x096,98xx,x65x,4x54,886x,xx50,9x70,56x8,x576,18x3",112,0
"78,24,83,23,24,50,70,04,76,58",20,1
"x316,335x,x589,585x,3x07,4x05,9x04,45x5,x709,x344",20,0
"685x,58x2,60x7,373x,828x,63x3,x74x,49x0,7x26,x700",292,0
"24,19,70,17,29,37,76,79,34,71",20,1
"x495,7x48,60x0,x957,8x76,79xx,953x,11x5,x541,x954",26,0
"48x6,01x0,x305,78x3,6x81,68x3,0x9x,222x,7x59,05x1",266,0
"02,74,24,39,34,85,73,08,42,32",23,1
"990,03,128,017,62,257,731,967,864,343",14,1
"64,31,81,99,90,06,26,73,94,73",18,1
"79,00,39,81,14,33,95,48,67,61",115,1
"3x96,082x,838x,3x68,9x39,041x,x2x5,x781,44x8,9x1x",135,0
"43x6,5x50,422x,x360,x9x5,97x2,x295,xx22,56x1,15x4",128,0
"x391,59xx,x389,0xx5,758x,x641,x565,0x45,8x23,314x",19,0
"x97x,9x77,x5x0,2x88,695x,85x4,9x64,21x1,733x,77x3",262,0
"140,694,454,807,999,294,672,707,019,564",297,1
"52,48,05,30,46,08,30,56,10,83",22,1
"96x4,47x6,1x08,x844,20x3,x357,26x5,x0x7,67x3,x771",204,0
"71,44,61,38,63,35,92,38,94,55",26,1
"40,64,55,48,57,08,66,17,00,55",13,1
"1x7x,x916,4x5x,386x,1x78,15x5,x643,6x42,4x89,273x",121,0
"219x,279x,xx71,4x75,x023,7x20,2x36,6x39,376x,4x60",19,0
"9x37,868x,57x7,2x60,8x52,345x,x895,91x7,x388,255x",19,0
"28,37,53,58,78,26,28,28,10,92",223,1
"11,45,11,09,23,89,13,76,49,49",137,1
"89,01,08,24,38,61,23,13,58,97",295,1
"66,66,17,07,84,61,87,82,56,37",149,1
"63x7,3x68,5x14,18x3,8x9x,87x5,480x,279x,1x21,x225",135,0
"724,390,649,076,40,033,379,182,14,867",276,1
"242x,x421,09x2,88x9,19xx,7xx0,x349,37x4,x135,x570",24,0
"55,89,39,93,49,60,05,64,70,19",156,1
"13,92,29,76,89,82,39,02,61,58",284,1
"59,73,08,29,40,31,24,30,17,65",232,1
"732x,010x,53x5,2x74,0x04,517x,123x,2x86,x554,59x5",19,0
"2x54,01x2,859x,232x,979x,6x1x,x704,142x,x61x,4x21",126,0
"7x29,298x,4xx5,x172,331x,440x,x563,07xx,76x9,652x",231,0
"56,57,90,50,81,24,62,73,12,52",263,1
"x687,x291,1x65,3x17,8xx1,xx36,051x,x622,x708,32x4",13,0
"40,65,71,48,85,95,84,07,14,33",20,1
"1x56,5x18,2x22,162x,9x41,x370,2x2x,9x88,130x,91x0",116,0
"x927,9x55,83x4,447x,701x,945x,6x28,x472,x400,25x1",17,0
"69,62,78,35,29,39,60,83,49,04",23,1
"2x05,5x77,1xx6,367x,xx80,6x55,829x,5x09,004x,24x8",164,0
"53,35,43,07,74,99,58,03,13,15",217,1
"23,55,31,19,21,04,66,79,88,10",11,1
"224x,x434,48x3,x772,79x5,79x3,1x69,4x34,041x,x62x",16,0
"99,89,05,68,93,98,20,54,38,40",145,1
"68,14,62,64,07,20,89,62,26,57",24,1
"x330,x811,4x4x,80x2,2x89,9x1x,7x70,x210,4x54,68x0",164,0
"68,37,03,14,23,76,17,68,05,13",119,1
"517x,159x,3x90,46x3,051x,8xx1,9x21,91x2,07x3,0x53",13,0
"76,55,41,36,54,65,63,12,94,64",16,1
"x803,x558,3x97,x3x0,x271,8x25,651x,2x26,x950,x529",250,0
"03,26,26,18,87,36,67,92,82,07",24,1
"x711,1x21,39x0,047x,x111,5x85,9x19,88x5,877x,xx46",157,0
"937x,8x35,x041,89x0,75x1,57x9,379x,2x30,xx63,303x",136,0
"49,62,55,68,44,55,19,98,56,22",288,1
"80,95,85,75,26,02,04,25,03,76",176,1
"15,56,19,62,96,82,99,98,96,82",17,1
"39,78,45,37,78,63,69,40,80,14",243,1
"42,46,28,70,87,21,09,65,88,59",25,1
"58,48,30,89,55,19,38,29,37,64",193,1
"88,59,23,99,20,91,07,79,32,84",268,1
"25xx,66x7,079x,4x96,415x,x788,658x,x552,940x,x21x",238,0
"x394,56x7,78x0,27x5,x16x,452x,x479,x322,12x9,5x53",27,0
"78,46,44,29,66,05,18,31,47,46",16,1
"856,852,460,882,074,732,747,231,152,075",22,1
"90,49,39,53,76,33,14,97,89,90",276,1
"03,50,87,80,82,70,09,55,81,57",192,1
"54x3,76x8,29x8,39x7,03x5,x768,058x,2x55,2x20,03x9",165,0
"075x,x210,x1x4,50x4,x306,x193,776x,685x,x20x,x774",160,0
"1x17,555x,638x,9x08,56x1,88x6,1x45,0x6x,1x60,9xx6",167,0
"4x69,x314,26x3,xx21,x137,x951,x753,252x,x470,x087",284,0
"47,82,68,85,75,54,23,62,79,54",14,1
"17,89,63,51,21,28,93,18,77,83",16,1
"55,31,12,95,83,69,22,70,51,07",12,1
"90,91,48,56,49,38,64,74,02,15",18,1
"30,40,97,76,58,13,51,76,73,57",182,1
"60,58,14,07,04,08,84,86,41,63",24,1
"8x2x,142x,978x,74x6,x262,574x,8x07,36x7,x522,20x5",250,0
"9x60,x529,726x,6x93,498x,x413,12x7,1x61,399x,x8x3",179,0
"42,34,34,81,18,67,17,04,84,48",295,1
"x176,x890,170x,89x2,569x,61x7,851x,132x,9x3x,72x3",23,0
"3x20,9x11,89x2,0x42,65x9,x371,020x,8x62,725x,3x11",192,0
"854,451,665,557,689,547,723,235,973,530",270,1
"7x27,x199,401x,11xx,3x39,877x,x217,7xx0,0x61,85x8",146,0
"76,41,62,92,40,72,62,24,22,18",196,1
"60,84,65,43,91,90,41,42,78,13",223,1
"6x68,06x7,x222,25x3,17x6,77x1,3x18,865x,7x50,765x",260,0
"52x6,0x10,23x7,x686,702x,1xx3,26x3,x946,x373,68x5",108,0
"23,38,98,54,48,27,51,09,89,28",24,1
"x405,x307,3x14,x312,x716,770x,28xx,x952,444x,359x",21,0
"90,67,15,31,19,51,43,65,48,11",29,1
"54,05,18,84,13,77,83,28,32,36",281,1
"76x2,66x4,23x1,3x17,x80x,6x41,5x63,2x43,x492,3x23",138,0
"97,89,97,75,24,01,24,83,00,10",19,1
"x900,25x1,06x0,x5x3,569x,11x9,8x34,521x,x501,7xx7",288,0
"89,63,13,38,65,41,99,47,50,33",208,1
"58,39,88,40,43,72,78,82,42,70",17,1
"182,906,121,234,320,267,549,195,751,279",12,1
"19x3,09x7,70x6,5x30,885x,xx11,x237,436x,x324,177x",294,0
"54,03,14,71,47,15,72,52,58,65",114,1
"605x,7x08,x544,336x,x125,x78x,39x7,94x5,x757,3x70",164,0
"9x05,82x2,752x,129x,x734,86x0,x918,7x11,x504,x611",29,0
"22,63,58,35,09,19,20,23,21,66",287,1
"485x,4x91,x512,7x77,922x,x80x,910x,5x24,x904,025x",207,0
"400x,3x39,8x5x,431x,79x7,5x16,59x1,236x,x989,8x09",116,0
"99,36,10,27,05,02,38,69,65,28",258,1
"666x,97x6,xx51,x604,x601,x049,8xx7,6x59,6x06,35x6",278,0
"82xx,60x9,4x68,x139,174x,0x40,x378,x0x3,5x79,214x",122,0
"2x50,5x17,804x,518x,688x,x438,38x9,5x85,4x72,45x9",192,0
"87,93,96,36,95,70,31,36,20,17",28,1
"1x55,880x,2x63,x033,23x0,x411,x071,6x65,414x,9x51",267,0
"43,66,39,18,37,43,20,04,42,36",122,1
"47,65,26,86,11,72,81,08,09,30",11,1
"01,09,01,52,96,95,34,08,52,60",28,1
"x210,x274,2x88,886x,8x71,396x,456x,x634,x907,844x",273,0
"86,83,65,28,73,97,22,32,39,49",252,1
"40x9,263x,x9x8,462x,7x69,x107,184x,x378,x699,830x",21,0
"1x27,141x,x147,x230,9x53,0x63,7x33,299x,6x78,3x3x",143,0
"51,41,86,59,00,56,67,63,19,86",154,1
"08,27,60,24,64,84,35,54,12,56",298,1
"42,89,06,92,87,28,14,15,83,73",286,1
"154,677,978,173,632,044,832,601,756,087",19,1
"297,656,735,932,593,460,003,544,516,619",101,1
"40,67,78,14,14,98,48,81,22,43",129,1
"47,99,50,36,53,16,62,65,23,32",127,1
"7x5x,658x,x353,x795,8x05,57x6,367x,6x9x,82x1,6x32",254,0
"976x,184x,7x77,2x41,059x,1xx8,98x0,1x33,x494,85x3",202,0
"37,40,42,39,45,09,07,66,10,41",169,1
"82,63,68,82,66,81,60,66,07,42",15,1
"42,77,01,20,91,20,80,35,40,91",16,1
"161,023,134,12,404,552,399,34,400,488",17,1
"062,838,260,153,619,24,086,803,925,648",15,1
"279,771,53,915,264,77,552,845,009,474",17,1
"83,87,71,44,16,25,57,41,66,75",196,1
"25,64,99,78,34,25,91,22,77,76",282,1
"41,18,50,45,46,71,43,23,12,41",28,1
"17,39,70,46,17,49,83,07,16,05",122,1
"24,03,38,37,13,46,00,61,30,86",13,1
"01,87,09,24,78,02,84,32,29,29",280,1
"94,70,74,10,52,03,59,77,80,54",290,1
"37,07,31,40,19,23,01,08,63,56",263,1
"67,63,75,26,21,61,53,75,74,96",26,1
"x359,x579,237x,x326,x692,9x35,4x60,294x,612x,5x00",203,0
"480,815,17,38,018,174,221,575,495,893",104,1
"39,78,12,64,79,35,14,99,58,04",178,1
"x86x,80x4,190x,x598,70x4,967x,2x68,x297,453x,x705",203,0
"69x4,724x,980x,32x6,21x0,53x3,774x,5xx7,x982,026x",21,0
"15,94,15,97,42,10,81,54,56,73",17,1
"x626,x263,7x89,x919,x791,41x3,x654,707x,19x8,86x7",251,0
"110x,x207,9xx4,45x8,9x95,07x4,x144,8xx3,x718,1x39",243,0
"81x2,6x13,85xx,4x23,x1x2,51x6,x024,146x,x944,97x3",215,0
"58,42,84,04,30,23,16,66,56,42",16,1
"08,92,61,93,36,08,23,19,83,74",254,1
"x113,40x4,666x,5x37,x59x,x14x,x248,6x57,60x4,859x",104,0
"73,01,50,56,35,41,73,05,88,97",25,1
"68,60,66,84,15,66,47,90,09,50",26,1
"82,37,77,04,56,10,93,02,62,47",258,1
"x057,939x,x101,7x50,x870,8x71,33x0,82x9,286x,882x",213,0
"550x,x8x2,3x32,83x9,x711,x6x4,x465,35x4,19x1,x894",28,0
"714,334,318,851,189,531,137,854,812,103",14,1
"85,22,39,08,86,28,01,08,98,99",22,1
"96,21,53,23,84,52,93,06,91,98",12,1
"01,41,91,57,13,93,38,07,31,30",183,1
"85,24,55,82,35,49,40,49,89,67",25,1
"x944,545x,5x27,x43x,848x,63x8,9x74,493x,817x,73xx",289,0
"13x6,x416,01x8,789x,x212,x71x,7x45,xx95,67x0,448x",13,0
"732,731,30,15,524,972,957,161,694,830",18,1
"95,45,72,28,83,16,04,36,06,67",27,1
"481x,390x,7x64,x532,7x81,x0x6,x883,x913,9x97,36x2",24,0
"8x96,x146,x684,7x21,81xx,7x42,556x,x742,x624,21x2",269,0
"519x,01x6,x237,7x25,06x0,65x2,x01x,089x,8x0x,16x7",14,0
"63,05,85,92,91,33,06,17,11,27",155,1
"86,06,14,08,54,61,82,69,89,67",127,1
"127x,35x0,92x8,x35x,648x,x148,6x8x,x659,x66x,x063",261,0
"36,72,72,69,47,49,73,48,23,06",121,1
"48,19,70,04,99,20,18,55,05,72",27,1
"24x3,x736,211x,xx81,837x,7x80,x762,07x8,33x2,3x68",20,0
"55,96,87,47,09,52,79,71,37,55",217,1
"97,74,94,31,68,34,37,84,87,05",156,1
"76,26,07,88,14,29,12,96,48,68",29,1
"6x44,8x30,06x0,x56x,8x74,03x5,x63x,x608,74xx,9x54",119,0
"09,72,55,50,50,32,20,97,27,62",271,1
"15,27,79,68,48,76,89,08,63,23",150,1
"22,50,45,67,60,32,38,22,82,81",163,1
"48xx,x711,82x6,20x3,34x6,x732,x290,78x2,x610,51x1",226,0
"9x64,118x,x024,1xx1,x10x,x566,x959,908x,28x8,2x41",294,0
"x368,699x,x456,33x3,148x,7x26,x035,x4x4,48x6,3x43",25,0
"867,098,343,876,80,720,833,253,812,801",24,1
"84,32,37,50,84,26,60,23,38,33",240,1
"96,18,72,09,00,36,33,83,35,25",14,1
"81,80,37,40,57,35,83,57,01,57",19,1
"326,425,616,061,372,909,673,364,994,489",279,1
"153x,x205,x972,7x3x,23x2,x880,29x0,5x33,45x8,10x4",18,0
"x614,x398,5x33,8x56,65x5,x037,2x33,1xx2,52x1,979x",116,0
"03,24,64,95,72,74,94,03,92,77",223,1
"63,03,39,43,14,53,34,65,71,21",107,1
"1x12,4x69,004x,11x6,1x37,4x46,x489,x880,x421,xx26",257,0
"42,18,68,34,80,25,50,96,49,73",153,1
"6x48,492x,x633,x810,3x98,x392,14x9,x04x,1x11,07x3",116,0
"97,14,32,46,24,69,22,65,51,96",18,1
"xx01,x247,x190,x6x5,x194,89x0,xx27,x297,4xx9,652x",133,0
"x241,10x3,974x,xx20,858x,936x,35x2,8x53,x844,29x9",22,0
"x1x2,298x,x843,1x97,x429,8x77,711x,53x5,13x8,670x",15,0
"56,80,91,78,76,93,64,93,69,29",248,1
"12,57,62,84,66,57,62,46,80,81",269,1
"747,974,511,993,766,160,70,313,933,369",144,1
"95,81,71,85,02,77,10,23,21,44",265,1
"73x3,6x30,x275,4x42,723x,7x15,04x0,0xx6,x9x1,x597",16,0
"888x,359x,8x35,9x9x,x450,2x21,99x0,9x28,x697,616x",11,0
"xx65,07x9,7x20,48x7,6x22,7x15,5x10,024x,935x,84x7",120,0
"64,06,48,24,80,13,46,96,70,96",21,1
"167,764,873,556,219,454,288,216,667,887",220,1
"49,37,83,67,27,24,48,69,39,21",135,1
"255,536,152,514,11,877,357,925,28,128",20,1
"55,51,21,43,40,57,45,22,84,29",261,1
"691x,935x,44x1,5x51,635x,962x,94x1,572x,184x,999x",121,0
"08,76,22,88,23,74,50,15,32,04",257,1
"x897,2x6x,x194,011x,4x22,07x9,36x6,573x,4x67,1x18",252,0
"494,773,303,839,662,950,466,315,365,474",25,1
"35,00,56,24,31,93,21,01,77,14",153,1
"x500,x172,3x85,191x,xx67,29x9,32x3,x607,43x1,17x6",298,0
"59,22,39,43,95,99,20,94,89,31",199,1
"32,49,28,87,52,96,25,95,06,61",295,1
"827,124,219,102,582,256,270,418,298,663",265,1
"13,39,69,72,67,50,15,65,64,24",216,1
"437x,4xx7,x471,45x5,504x,47xx,8x01,x715,69x1,557x",27,0
"08,89,33,48,44,50,03,38,54,45",294,1
"894,662,94,129,361,451,555,572,732,19",257,1
"5xx3,18x7,x120,28x8,069x,0x91,1x8x,x460,x734,0x3x",19,0
"28,84,77,04,40,21,41,28,07,65",264,1
"027,864,52,827,316,001,899,782,649,25",284,1
"41,79,99,56,27,79,38,57,90,27",227,1
"5x55,x589,05x4,9xx0,x387,x674,005x,x683,596x,x414",167,0
"21,17,81,74,16,50,35,16,37,98",229,1
"91,00,13,25,81,82,58,56,14,96",114,1
"44,29,85,92,72,34,44,98,15,70",19,1
"29,96,37,32,08,43,28,37,62,73",123,1
"68,49,06,07,68,42,29,66,30,22",209,1
"51x4,52x3,9xx2,437x,867x,9x0x,73x3,899x,10x9,79x1",156,0
"33,54,32,08,89,57,06,60,56,89",19,1
"09,64,07,70,53,70,38,27,24,88",29,1
"53x6,x128,793x,3x50,916x,0x67,053x,x244,66x4,16x2",25,0
"93,40,72,07,00,83,42,61,52,41",120,1
"59,46,73,38,08,74,07,20,07,57",21,1
"50,40,97,45,05,94,16,87,13,37",126,1
"2x94,x669,x339,89x0,4x3x,x340,5x8x,x584,4x45,x526",138,0
"x383,x587,323x,x901,x956,01x8,34x0,94x2,02x7,x525",274,0
"869x,799x,05x9,x517,59x6,8x63,4xx2,5x57,947x,3x29",19,0
"87,05,12,32,56,86,30,37,92,80",120,1
"993x,x074,043x,81x6,57x2,4x83,87x8,6x01,x899,x126",246,0
"281,089,824,787,906,240,296,293,164,364",22,1
"45,25,21,12,64,84,22,68,50,96",117,1
"78,69,64,94,27,29,59,64,55,04",248,1
"40,01,39,31,29,78,95,91,40,57",25,1
"153x,49x9,49x1,900x,x680,158x,8x23,0x61,95xx,x516",11,0
"04,02,29,60,24,96,39,18,98,45",271,1
"843,319,672,961,712,875,432,674,142,942",13,1
"52x1,6x73,3x17,94x6,1x26,x554,75x0,x184,07x2,2x16",23,0
"43,37,68,18,65,59,48,09,53,44",22,1
"161,996,975,916,652,137,703,083,313,87",25,1
"80,18,56,54,07,25,28,16,51,12",12,1
"x815,6x5x,22x7,404x,x274,x407,69x4,3x4x,0x10,3x60",169,0
"266,307,659,226,68,216,424,118,706,891",248,1
"24xx,x82x,x886,474x,132x,xx72,97x4,x44x,224x,x501",121,0
"x681,798x,02x2,201x,x909,x530,303x,477x,x152,251x",177,0
"9x88,x822,6x80,623x,085x,5xx6,x268,5x79,73x9,x308",26,0
"956x,8x10,3x43,3x85,6x34,38x4,x508,274x,562x,17x8",193,0
"x567,x70x,x953,x552,52x8,43x2,16x0,9x77,518x,4x60",237,0
"40,10,42,42,80,51,02,24,79,05",134,1
"631x,x9x6,701x,x258,06x5,59x0,488x,25x4,xx33,1x42",279,0
"23,54,27,66,19,61,51,86,78,11",19,1
"000,518,432,858,707,967,994,579,212,987",133,1
"30,06,28,49,13,98,03,82,90,92",114,1
"94x4,x289,92x7,28x7,45x2,798x,x420,442x,068x,974x",101,0
"x068,x337,40x0,x34x,x921,x148,3x95,x529,74x5,x319",12,0
"89,11,87,03,50,64,71,49,85,92",191,1
"719x,853x,x622,026x,78x9,5x84,x185,719x,86x6,6x00",11,0
"86,97,92,18,69,27,67,44,20,87",222,1
"06,06,57,81,55,67,59,21,22,47",138,1
"05,86,31,62,84,05,90,55,47,65",289,1
"x511,xx33,1x86,x446,19x6,x750,9x50,x524,1x01,38x2",276,0
"6x90,21x9,x98x,415x,2x13,x868,009x,x790,172x,x661",21,0
"150,279,050,109,964,634,307,728,691,811",11,1
"61,14,02,93,66,70,47,75,27,66",141,1
"33,53,02,91,25,32,06,67,27,28",16,1
"39,65,81,20,22,83,61,24,49,10",13,1
"21,94,82,83,70,94,55,11,65,49",144,1
"48,23,58,61,85,17,20,93,94,83",259,1
"33,83,53,19,95,38,79,37,94,14",158,1
"44,12,45,18,67,42,47,66,33,77",14,1
"82x9,818x,9x87,26x0,xx30,253x,x141,0x82,0x52,2x04",228,0
"16,69,87,62,00,61,34,23,40,44",184,1
"72,61,30,54,36,26,36,66,93,74",248,1
"49,59,55,42,46,26,22,45,13,30",131,1
"29,12,34,25,09,40,43,78,58,24",21,1
"69,67,78,06,23,60,18,00,21,89",16,1
"04,32,47,09,73,80,85,02,79,24",250,1
"x463,9x61,317x,28x6,x679,8x75,438x,x491,2x24,4x53",14,0
"x600,143x,52x0,5x67,xx29,4x6x,81x5,1x65,6x9x,7x90",168,0
"972x,x68x,x505,85x6,205x,0x52,x839,05x5,79x7,06x1",23,0
"x610,69x9,713x,751x,192x,x826,321x,81x3,2x32,5x71",258,0
"95,84,53,13,88,87,99,38,85,25",23,1
"x42x,907x,989x,x685,x1x6,9x09,873x,089x,55xx,938x",11,0
"x2x9,88x5,x811,47xx,8x90,708x,986x,35x5,462x,44x1",25,0
"5x65,1x16,79xx,05x1,xx58,639x,54x9,392x,088x,x8x8",267,0
"70,11,54,14,69,91,34,48,29,57",24,1
"23,87,49,80,61,39,71,81,92,10",22,1
"3x01,98x3,x417,01x3,518x,964x,85x9,3x63,7x15,2x96",197,0
"418x,xx70,21xx,x6x9,x429,4x68,5x56,x953,6x90,3x24",222,0
"11,38,56,74,41,09,00,63,59,07",177,1
"37,10,70,92,24,78,29,95,00,32",164,1
"x213,901x,99x1,75x4,397x,x874,x571,6x39,106x,52x3",172,0
"40,01,06,30,51,50,20,11,74,80",12,1
"41,36,70,79,12,42,01,00,53,73",13,1
"691,338,348,423,780,380,509,761,391,264",226,1
"06,86,06,94,86,84,25,98,82,93",21,1
"94,87,33,70,50,12,70,57,15,19",280,1
"x807,50x5,2x84,xx22,9x69,648x,x65x,x249,383x,457x",137,0
"58,20,31,58,51,67,09,89,94,82",230,1
"33,92,42,56,58,73,27,73,19,14",296,1
"x7x3,9x03,9x75,81x5,9x08,5x16,274x,x616,x021,344x",116,0
"40,80,94,18,02,29,18,40,10,78",258,1
"x958,x592,x771,96x4,0x88,x966,91x2,12x0,x007,x527",14,0
"664x,66x4,29x0,x366,9x32,2x55,23x7,40x2,168x,75x9",17,0
"74,19,75,16,45,59,85,17,26,95",24,1
"69,80,98,31,64,16,45,24,56,22",261,1
"7xx0,50x7,4x37,6x44,x616,994x,5x37,x262,x91x,x280",19,0
"05,14,02,06,69,37,88,60,89,75",293,1
"53,98,69,36,94,92,97,83,65,42",150,1
"46,27,37,74,69,75,24,94,02,72",15,1
"897x,6x2x,06x5,041x,x23x,290x,9x19,4x0x,11x4,876x",23,0
"942,014,484,789,133,608,809,235,151,143",185,1
"1x94,x760,6x68,6x48,0x87,x369,2x47,6x13,x529,200x",135,0
"15,25,30,64,78,43,46,18,58,00",17,1
"51x3,58x4,xx23,x602,241x,x745,8x0x,65x3,242x,76x6",27,0
"50,25,72,32,14,14,09,82,52,75",20,1
"22,12,95,99,08,88,83,31,83,88",279,1
"61x0,56x5,x584,6x87,816x,x074,39x2,x117,50x8,7x10",18,0
"25,61,81,88,91,65,21,27,44,99",198,1
"95,83,53,77,08,17,04,98,78,07",15,1
"3x32,x811,x746,x4x1,4x17,775x,1x20,x365,x175,82x7",12,0
"3x95,485x,37xx,4x52,xx17,0x15,30x2,57x5,43x1,x9x7",298,0
"805x,254x,3x65,x251,66x1,x789,797x,153x,x169,5x45",205,0
"07,22,09,25,57,57,81,37,79,67",231,1
"830x,613x,5x97,83x7,914x,587x,364x,157x,1x19,3xx2",27,0
"x389,7x07,4x72,22x2,88x5,961x,605x,x747,154x,x7x3",15,0
"07,21,08,09,07,40,80,95,64,34",100,1
"68,80,08,62,08,71,42,31,24,19",244,1
"3x73,879x,9x93,55x0,8x10,141x,793x,1x5x,1xx1,x817",264,0
"36,21,53,38,75,75,42,89,42,81",167,1
"1x90,771x,341x,553x,x221,x034,x867,87x2,9x38,23x3",151,0
"57,33,73,13,06,00,60,51,96,79",10,1
"253x,277x,760x,x916,235x,002x,4x33,72x8,8xx4,x895",123,0
"86,11,91,82,62,10,59,48,57,49",159,1
"61,08,28,84,13,18,38,55,46,71",12,1
"7x20,x552,x44x,58x2,x350,xx64,668x,1x96,895x,13x1",22,0
"74,53,90,15,96,58,02,70,61,17",16,1
"10,01,35,37,15,04,32,97,32,29",275,1
"03,00,12,93,10,52,90,29,90,59",186,1
"2x38,xx21,x037,86x4,1x70,x043,62x5,0x88,5x63,x208",29,0
"x8x2,x998,17x9,371x,781x,406x,0x60,x928,1x6x,x042",121,0
"23x1,9x83,338x,x027,1x49,390x,22x8,5x70,x155,084x",20,0
"629,33,657,709,026,466,787,426,837,496",24,1
"295,312,913,985,395,314,356,056,778,291",107,1
"x253,1x66,747x,2x28,704x,9x00,9x40,780x,493x,7x73",14,0
"400x,1x64,x013,41x6,x583,4x93,33x8,9x21,82x4,498x",149,0
